audit,strategy,model,protected_attribute,metric,value,ci_low,ci_high,p_value,significant,n_disadvantaged,n_advantaged,small_sample_warning,note
compas,post_processing,gradient_boosting,race,predictive_parity_diff,0.2588984114801708,0.2168818922320607,0.29585871901407224,0.0,True,1269,998,False,
compas,post_processing,gradient_boosting,race,accuracy_equality_diff,0.08260805473831623,0.048519871200348945,0.11586456074835243,0.0,True,1804,1444,False,
german_credit_lending,baseline,logistic_regression,age,demographic_parity_diff,-0.14404248257550611,-0.26313751521185963,-0.013607699966810438,0.024,True,69,131,False,
german_credit_lending,baseline,logistic_regression,age,disparate_impact_ratio,0.8284587023138064,0.6933840921866655,0.9837944857024564,0.024,True,69,131,False,
german_credit_lending,baseline,logistic_regression,age,equal_opportunity_diff,-0.16140350877192988,-0.3052631578947369,-0.018713450292397682,0.027,True,45,95,False,
german_credit_lending,baseline,logistic_regression,age,equalized_odds_diff,-0.16140350877192988,-0.3052631578947369,-0.018713450292397682,0.027,True,45,95,False,driven_by_tpr_gap
german_credit_lending,baseline,logistic_regression,age,predictive_parity_diff,-0.08522727272727271,-0.2390435606060605,0.06060606060606066,0.3205,False,48,110,False,
german_credit_lending,baseline,logistic_regression,age,accuracy_equality_diff,-0.12412877530700295,-0.2614227237526275,0.013184533687354694,0.075,False,69,131,False,
german_credit_lending,baseline,random_forest,age,demographic_parity_diff,-0.07235313640889474,-0.19061843124239397,0.036749087288416825,0.228,False,69,131,False,
german_credit_lending,baseline,random_forest,age,disparate_impact_ratio,0.9153727697910888,0.7867870384164982,1.0433907967346718,0.228,False,69,131,False,
german_credit_lending,baseline,random_forest,age,equal_opportunity_diff,-0.07017543859649122,-0.18947368421052624,0.03040935672514622,0.203,False,45,95,False,
german_credit_lending,baseline,random_forest,age,equalized_odds_diff,-0.07017543859649122,-0.18947368421052624,0.03040935672514622,0.203,False,45,95,False,driven_by_tpr_gap
german_credit_lending,baseline,random_forest,age,predictive_parity_diff,-0.07242063492063489,-0.21727843915343914,0.07242063492063489,0.3275,False,54,112,False,
german_credit_lending,baseline,random_forest,age,accuracy_equality_diff,-0.08297378028542979,-0.2141829848434561,0.04369952428365975,0.2485,False,69,131,False,
german_credit_lending,baseline,gradient_boosting,age,demographic_parity_diff,-0.033410775528266434,-0.1524504923110963,0.08408009735590227,0.6005,False,69,131,False,
german_credit_lending,baseline,gradient_boosting,age,disparate_impact_ratio,0.958316132060798,0.8186413561096639,1.1091672081494206,0.6005,False,69,131,False,
german_credit_lending,baseline,gradient_boosting,age,equal_opportunity_diff,-0.04912280701754379,-0.16023391812865495,0.0690058479532164,0.541,False,45,95,False,
german_credit_lending,baseline,gradient_boosting,age,equalized_odds_diff,0.08333333333333337,-0.18055555555555552,0.33333333333333337,0.5985,False,24,36,True,driven_by_fpr_gap
german_credit_lending,baseline,gradient_boosting,age,predictive_parity_diff,-0.09272237196765509,-0.23468104222821207,0.03111410601976534,0.219,False,53,105,False,
german_credit_lending,baseline,gradient_boosting,age,accuracy_equality_diff,-0.09138179002101998,-0.22568868237636908,0.03374267064940806,0.157,False,69,131,False,
german_credit_lending,unawareness,logistic_regression,age,demographic_parity_diff,-0.07688903639783162,-0.202032857616993,0.05432016816019469,0.2835,False,69,131,False,
german_credit_lending,unawareness,logistic_regression,age,disparate_impact_ratio,0.9040718933187242,0.7593365574558482,1.0704593529321476,0.215,False,69,131,False,
german_credit_lending,unawareness,logistic_regression,age,equal_opportunity_diff,-0.09707602339181287,-0.2433918128654969,0.04561403508771933,0.252,False,45,95,False,
german_credit_lending,unawareness,logistic_regression,age,equalized_odds_diff,-0.09707602339181287,-0.2433918128654969,0.04561403508771933,0.252,False,45,95,False,driven_by_tpr_gap
german_credit_lending,unawareness,logistic_regression,age,predictive_parity_diff,-0.09142857142857141,-0.24761904761904763,0.05428571428571427,0.242,False,50,105,False,
german_credit_lending,unawareness,logistic_regression,age,accuracy_equality_diff,-0.10122801194822428,-0.24239407014050218,0.036859718995463996,0.15,False,69,131,False,
german_credit_lending,unawareness,random_forest,age,demographic_parity_diff,0.000885053656377921,-0.1036619095032636,0.0985922115278238,1.0,False,69,131,False,
german_credit_lending,unawareness,random_forest,age,disparate_impact_ratio,1.0010540171900841,0.8826299431496079,1.124384251539433,1.0,False,69,131,False,
german_credit_lending,unawareness,random_forest,age,equal_opportunity_diff,0.01754385964912286,-0.07953216374269012,0.1040935672514619,0.7485,False,45,95,False,
german_credit_lending,unawareness,random_forest,age,equalized_odds_diff,0.02777777777777779,-0.20833333333333337,0.25034722222222033,1.0,False,24,36,True,driven_by_fpr_gap
german_credit_lending,unawareness,random_forest,age,predictive_parity_diff,-0.06677115987460813,-0.19937304075235107,0.07398119122257052,0.32,False,58,110,False,
german_credit_lending,unawareness,random_forest,age,accuracy_equality_diff,-0.03872109746653396,-0.17070472397389092,0.08717778515322494,0.618,False,69,131,False,
german_credit_lending,unawareness,gradient_boosting,age,demographic_parity_diff,-0.0394955194158646,-0.17072408452262414,0.08493196150016545,0.609,False,69,131,False,
german_credit_lending,unawareness,gradient_boosting,age,disparate_impact_ratio,0.9492754274651053,0.7924044061562832,1.1180352549242076,0.609,False,69,131,False,
german_credit_lending,unawareness,gradient_boosting,age,equal_opportunity_diff,-0.01754385964912275,-0.1380116959064327,0.10058479532163744,0.7775,False,45,95,False,
german_credit_lending,unawareness,gradient_boosting,age,equalized_odds_diff,-0.01754385964912275,-0.1380116959064327,0.10058479532163744,0.7775,False,45,95,False,driven_by_tpr_gap
german_credit_lending,unawareness,gradient_boosting,age,predictive_parity_diff,-0.05882352941176472,-0.196078431372549,0.07843137254901955,0.5295,False,51,102,False,
german_credit_lending,unawareness,gradient_boosting,age,accuracy_equality_diff,-0.0394955194158646,-0.17227292842128553,0.08408009735590227,0.599,False,69,131,False,
german_credit_lending,unawareness_proxy_removal,logistic_regression,age,demographic_parity_diff,-0.09138179002101998,-0.21805509459010952,0.040601836486337084,0.1705,False,69,131,False,
german_credit_lending,unawareness_proxy_removal,logistic_regression,age,disparate_impact_ratio,0.8859904804046995,0.7383255992048993,1.0526617196141077,0.1705,False,69,131,False,
german_credit_lending,unawareness_proxy_removal,logistic_regression,age,equal_opportunity_diff,-0.08538011695906433,-0.22926900584795318,0.056140350877193046,0.2205,False,45,95,False,
german_credit_lending,unawareness_proxy_removal,logistic_regression,age,equalized_odds_diff,-0.08538011695906433,-0.22926900584795318,0.056140350877193046,0.2205,False,45,95,False,driven_by_tpr_gap
german_credit_lending,unawareness_proxy_removal,logistic_regression,age,predictive_parity_diff,-0.06666666666666665,-0.2123129251700679,0.07346938775510203,0.422,False,49,105,False,
german_credit_lending,unawareness_proxy_removal,logistic_regression,age,accuracy_equality_diff,-0.0730169266511782,-0.20811760150459116,0.05896669985617875,0.325,False,69,131,False,
german_credit_lending,unawareness_proxy_removal,random_forest,age,demographic_parity_diff,0.010841907290629504,-0.10432569974554706,0.12381624073459449,1.0,False,69,131,False,
german_credit_lending,unawareness_proxy_removal,random_forest,age,disparate_impact_ratio,1.0137892043561816,0.873635449812562,1.17144595286772,1.0,False,69,131,False,
german_credit_lending,unawareness_proxy_removal,random_forest,age,equal_opportunity_diff,0.03742690058479525,-0.07251461988304098,0.13684210526315788,0.579,False,45,95,False,
german_credit_lending,unawareness_proxy_removal,random_forest,age,equalized_odds_diff,0.03742690058479525,-0.07251461988304098,0.13684210526315788,0.579,False,45,95,False,driven_by_tpr_gap
german_credit_lending,unawareness_proxy_removal,random_forest,age,predictive_parity_diff,-0.060370697263901096,-0.20953221535745803,0.07911297440423633,0.4135,False,55,103,False,
german_credit_lending,unawareness_proxy_removal,random_forest,age,accuracy_equality_diff,-0.016594756057086046,-0.14413651952649612,0.1100785485120035,0.856,False,69,131,False,
german_credit_lending,unawareness_proxy_removal,gradient_boosting,age,demographic_parity_diff,-0.018143599955747325,-0.14404248257550611,0.0985922115278238,0.865,False,69,131,False,
german_credit_lending,unawareness_proxy_removal,gradient_boosting,age,disparate_impact_ratio,0.976924188628431,0.8261633152027401,1.131061513791469,0.865,False,69,131,False,
german_credit_lending,unawareness_proxy_removal,gradient_boosting,age,equal_opportunity_diff,-0.028070175438596467,-0.14619883040935677,0.08891812865497051,0.7675,False,45,95,False,
german_credit_lending,unawareness_proxy_removal,gradient_boosting,age,equalized_odds_diff,0.08333333333333337,-0.16666666666666663,0.3333333333333333,0.613,False,24,36,True,driven_by_fpr_gap
german_credit_lending,unawareness_proxy_removal,gradient_boosting,age,predictive_parity_diff,-0.08939366184282838,-0.23117787140501922,0.04434420223484152,0.217,False,53,103,False,
german_credit_lending,unawareness_proxy_removal,gradient_boosting,age,accuracy_equality_diff,-0.07611461444850087,-0.21495740679278685,0.04978426817125792,0.2875,False,69,131,False,
german_credit_lending,in_processing,logistic_regression,age,demographic_parity_diff,0.06803849983405241,-0.037357561677176604,0.17105597964376582,0.26,False,69,131,False,
german_credit_lending,in_processing,logistic_regression,age,disparate_impact_ratio,1.0848860224589707,0.9573236152443884,1.2273456221670211,0.26,False,69,131,False,
german_credit_lending,in_processing,logistic_regression,age,equal_opportunity_diff,0.03742690058479525,-0.0736842105263158,0.1427192982456139,0.592,False,45,95,False,
german_credit_lending,in_processing,logistic_regression,age,equalized_odds_diff,0.18055555555555547,-0.04166666666666663,0.38888888888888895,0.174,False,24,36,True,driven_by_fpr_gap
german_credit_lending,in_processing,logistic_regression,age,predictive_parity_diff,-0.1071428571428571,-0.2571428571428571,0.028571428571428473,0.137,False,60,105,False,
german_credit_lending,in_processing,logistic_regression,age,accuracy_equality_diff,-0.07379134860050895,-0.21265350149352805,0.05743721650625063,0.3165,False,69,131,False,
german_credit_lending,in_processing,random_forest,age,demographic_parity_diff,0.05432016816019469,-0.054007633587786194,0.1657456577054983,0.4595,False,69,131,False,
german_credit_lending,in_processing,random_forest,age,disparate_impact_ratio,1.0690867279478071,0.9326140512626271,1.2218810588829179,0.4595,False,69,131,False,
german_credit_lending,in_processing,random_forest,age,equal_opportunity_diff,0.015204678362572999,-0.10409356725146202,0.12397660818713452,1.0,False,45,95,False,
german_credit_lending,in_processing,random_forest,age,equalized_odds_diff,0.19444444444444442,-0.04166666666666674,0.41666666666666663,0.184,False,24,36,True,driven_by_fpr_gap
german_credit_lending,in_processing,random_forest,age,predictive_parity_diff,-0.11617007030465343,-0.26380984265148977,0.020781720790090212,0.1125,False,58,103,False,
german_credit_lending,in_processing,random_forest,age,accuracy_equality_diff,-0.08905852417302806,-0.22261035512777963,0.04524836818232103,0.188,False,69,131,False,
german_credit_lending,in_processing,gradient_boosting,age,demographic_parity_diff,-0.0036508463325588547,-0.1219161411660582,0.1130656046022791,1.0,False,69,131,False,
german_credit_lending,in_processing,gradient_boosting,age,disparate_impact_ratio,0.9953566964923063,0.8498276545766502,1.1506519042184207,1.0,False,69,131,False,
german_credit_lending,in_processing,gradient_boosting,age,equal_opportunity_diff,-0.06081871345029244,-0.191812865497076,0.056140350877193046,0.3785,False,45,95,False,
german_credit_lending,in_processing,gradient_boosting,age,equalized_odds_diff,0.19444444444444442,-0.055555555555555525,0.4305555555555556,0.1915,False,24,36,True,driven_by_fpr_gap
german_credit_lending,in_processing,gradient_boosting,age,predictive_parity_diff,-0.13124775260697585,-0.28029485796476084,0.0071916576770946206,0.072,False,54,103,False,
german_credit_lending,in_processing,gradient_boosting,age,accuracy_equality_diff,-0.13486005089058528,-0.26924161964819104,-0.004425268281889605,0.036,True,69,131,False,
german_credit_lending,post_processing,logistic_regression,age,demographic_parity_diff,0.04668658037393514,-0.07080429251023346,0.1520079654829074,0.465,False,69,131,False,
german_credit_lending,post_processing,logistic_regression,age,disparate_impact_ratio,1.0588070608198128,0.9159526818916206,1.208168367496139,0.465,False,69,131,False,
german_credit_lending,post_processing,logistic_regression,age,equal_opportunity_diff,0.015204678362572999,-0.10643274853801166,0.12646198830409272,1.0,False,45,95,False,
german_credit_lending,post_processing,logistic_regression,age,equalized_odds_diff,0.16666666666666663,-0.06944444444444442,0.38888888888888895,0.2775,False,24,36,True,driven_by_fpr_gap
german_credit_lending,post_processing,logistic_regression,age,predictive_parity_diff,-0.10842175066312998,-0.25994694960212206,0.02988229442970801,0.1295,False,58,104,False,
german_credit_lending,post_processing,logistic_regression,age,accuracy_equality_diff,-0.08142493638676851,-0.2173359884943024,0.051352472618652466,0.231,False,69,131,False,
german_credit_lending,post_processing,random_forest,age,demographic_parity_diff,0.04900984622192717,-0.07534019249917023,0.16650071910609587,0.4725,False,69,131,False,
german_credit_lending,post_processing,random_forest,age,disparate_impact_ratio,1.0655130742128545,0.9031941571729301,1.237280613626446,0.4725,False,69,131,False,
german_credit_lending,post_processing,random_forest,age,equal_opportunity_diff,0.05847953216374269,-0.052777777777777465,0.16494152046783617,0.4425,False,45,95,False,
german_credit_lending,post_processing,random_forest,age,equalized_odds_diff,0.11111111111111116,-0.1388888888888889,0.3611111111111111,0.449,False,24,36,True,driven_by_fpr_gap
german_credit_lending,post_processing,random_forest,age,predictive_parity_diff,-0.08107606679035251,-0.2230055658627087,0.05064935064935061,0.303,False,55,98,False,
german_credit_lending,post_processing,random_forest,age,accuracy_equality_diff,-0.0242283438433456,-0.1524864476158866,0.10167053877641341,0.7185,False,69,131,False,
german_credit_lending,post_processing,gradient_boosting,age,demographic_parity_diff,0.07113618763137519,-0.044805841354132125,0.18494025887819412,0.2915,False,69,131,False,
german_credit_lending,post_processing,gradient_boosting,age,disparate_impact_ratio,1.0960703916957613,0.9405624159063172,1.2726544888479177,0.2915,False,69,131,False,
german_credit_lending,post_processing,gradient_boosting,age,equal_opportunity_diff,0.04795321637426897,-0.062017543859649076,0.15555555555555556,0.586,False,45,95,False,
german_credit_lending,post_processing,gradient_boosting,age,equalized_odds_diff,0.20833333333333331,-0.055555555555555525,0.4444444444444444,0.191,False,24,36,True,driven_by_fpr_gap
german_credit_lending,post_processing,gradient_boosting,age,predictive_parity_diff,-0.11321796759941094,-0.25128865979381443,0.018091863033873112,0.102,False,56,97,False,
german_credit_lending,post_processing,gradient_boosting,age,accuracy_equality_diff,-0.06162186082531251,-0.202032857616993,0.06429638234317944,0.3745,False,69,131,False,
healthcare_readmission,baseline,logistic_regression,gender,demographic_parity_diff,0.0018755295532522603,0.00012128004419862794,0.0034919165116925176,0.038,True,10661,9238,False,
healthcare_readmission,baseline,logistic_regression,gender,disparate_impact_ratio,1.6661533879979253,1.033150069526278,2.7842531298568978,0.038,True,10661,9238,False,
healthcare_readmission,baseline,logistic_regression,gender,equal_opportunity_diff,0.007199144675368745,-0.0028778718847747194,0.01726236043944982,0.2405,False,1243,991,False,
healthcare_readmission,baseline,logistic_regression,gender,equalized_odds_diff,0.007199144675368745,-0.0028778718847747194,0.01726236043944982,0.2405,False,1243,991,False,driven_by_tpr_gap
healthcare_readmission,baseline,logistic_regression,gender,predictive_parity_diff,0.018461538461538418,-0.21080769230769217,0.25234615384615366,1.0,False,50,26,True,
healthcare_readmission,baseline,logistic_regression,gender,accuracy_equality_diff,-0.0092899909203632,-0.017755516304305236,-0.0003558999433808833,0.045,True,10661,9238,False,
healthcare_readmission,baseline,logistic_regression,race,demographic_parity_diff,0.0007580081168697562,-0.0012144132008581844,0.003025662798976515,0.497,False,4541,15358,False,
healthcare_readmission,baseline,logistic_regression,race,disparate_impact_ratio,1.2078267295709457,0.6948936002133829,1.942585818223392,0.497,False,4541,15358,False,
healthcare_readmission,baseline,logistic_regression,race,equal_opportunity_diff,0.003991812784707503,-0.008856152954050527,0.018415175190168557,0.6825,False,467,1767,False,
healthcare_readmission,baseline,logistic_regression,race,equalized_odds_diff,0.003991812784707503,-0.008856152954050527,0.018415175190168557,0.6825,False,467,1767,False,driven_by_tpr_gap
healthcare_readmission,baseline,logistic_regression,race,predictive_parity_diff,-0.03214285714285714,-0.2822321428571427,0.22142857142857147,1.0,False,20,56,True,
healthcare_readmission,baseline,logistic_regression,race,accuracy_equality_diff,0.011903053193718649,0.0014569377286523663,0.02272749843355406,0.027,True,4541,15358,False,
healthcare_readmission,baseline,logistic_regression,age,demographic_parity_diff,-0.0053569319056417245,-0.0069908242685829125,-0.0037378866697332976,0.0,True,9010,10889,False,
healthcare_readmission,baseline,logistic_regression,age,disparate_impact_ratio,0.14231923184340758,0.05192402154518681,0.262007037447817,0.0,True,9010,10889,False,
healthcare_readmission,baseline,logistic_regression,age,equal_opportunity_diff,-0.025096017594142126,-0.03584710280134137,-0.015239386769769367,0.0,True,1118,1116,False,
healthcare_readmission,baseline,logistic_regression,age,equalized_odds_diff,-0.025096017594142126,-0.03584710280134137,-0.015239386769769367,0.0,True,1118,1116,False,driven_by_tpr_gap
healthcare_readmission,baseline,logistic_regression,age,predictive_parity_diff,0.02941176470588236,-0.32352941176470584,0.38235294117647056,1.0,False,8,68,True,
healthcare_readmission,baseline,logistic_regression,age,accuracy_equality_diff,-0.02122825741625034,-0.029920728939763355,-0.012434667137023597,0.0,True,9010,10889,False,
healthcare_readmission,baseline,logistic_regression,gender_x_race,intersectional_demographic_parity_diff,0.0018597788441719427,-0.0006150878323651597,0.004792976676740313,0.137,False,2632,7329,False,
healthcare_readmission,baseline,logistic_regression,gender_x_age,intersectional_demographic_parity_diff,-0.0033170929694363188,-0.005202993696481544,-0.0014557291369925983,0.0,True,5145,5373,False,
healthcare_readmission,baseline,logistic_regression,race_x_age,intersectional_demographic_parity_diff,-0.005614458360040727,-0.007629639208586577,-0.003340106468550325,0.0085,True,1385,7733,False,
healthcare_readmission,baseline,random_forest,gender,demographic_parity_diff,0.001464558762365347,0.0003605170821798821,0.0026479515662266914,0.0135,True,10661,9238,False,
healthcare_readmission,baseline,random_forest,gender,disparate_impact_ratio,2.50174674558837,1.2311655414959177,6.913971632092012,0.0135,True,10661,9238,False,
healthcare_readmission,baseline,random_forest,gender,equal_opportunity_diff,0.0054131593025889485,-0.0018411885570293546,0.013062859378818053,0.2355,False,1243,991,False,
healthcare_readmission,baseline,random_forest,gender,equalized_odds_diff,0.0054131593025889485,-0.0018411885570293546,0.013062859378818053,0.2355,False,1243,991,False,driven_by_tpr_gap
healthcare_readmission,baseline,random_forest,gender,predictive_parity_diff,-0.05555555555555558,-0.4365384615384604,0.32051282051282054,1.0,False,26,9,True,
healthcare_readmission,baseline,random_forest,gender,accuracy_equality_diff,-0.009427136873976782,-0.01808657472604472,-0.0003475251760351256,0.037,True,10661,9238,False,
healthcare_readmission,baseline,random_forest,race,demographic_parity_diff,-0.001137628745163619,-0.002204546964685373,1.966391838060075e-05,0.1505,False,4541,15358,False,
healthcare_readmission,baseline,random_forest,race,disparate_impact_ratio,0.43667578274534635,0.0893699970665615,1.0148673190325854,0.07,False,4541,15358,False,
healthcare_readmission,baseline,random_forest,race,equal_opportunity_diff,-0.004772240056520385,-0.011441015331033253,0.0033495356821285783,0.403,False,467,1767,False,
healthcare_readmission,baseline,random_forest,race,equalized_odds_diff,-0.004772240056520385,-0.011441015331033253,0.0033495356821285783,0.403,False,467,1767,False,driven_by_tpr_gap
healthcare_readmission,baseline,random_forest,race,predictive_parity_diff,-0.016129032258064502,-0.5161290322580645,0.4838709677419355,1.0,False,4,31,True,
healthcare_readmission,baseline,random_forest,race,accuracy_equality_diff,0.012148146882082211,0.0016250229170413305,0.023066651646260063,0.024,True,4541,15358,False,
healthcare_readmission,baseline,random_forest,age,demographic_parity_diff,-0.002402958560039156,-0.003490141004133222,-0.0013736127927571826,0.0,True,9010,10889,False,
healthcare_readmission,baseline,random_forest,age,disparate_impact_ratio,0.15623780536358148,0.02973442150774657,0.3629106812596104,0.0,True,9010,10889,False,
healthcare_readmission,baseline,random_forest,age,equal_opportunity_diff,-0.014338520527567788,-0.022401433691756272,-0.007171624636928463,0.0,True,1118,1116,False,
healthcare_readmission,baseline,random_forest,age,equalized_odds_diff,-0.014338520527567788,-0.022401433691756272,-0.007171624636928463,0.0,True,1118,1116,False,driven_by_tpr_gap
healthcare_readmission,baseline,random_forest,age,predictive_parity_diff,-0.2983870967741935,-0.6774193548387096,0.2016129032258065,0.3445,False,4,31,True,
healthcare_readmission,baseline,random_forest,age,accuracy_equality_diff,-0.022093083582093498,-0.03050470880152853,-0.013183235655447247,0.0,True,9010,10889,False,
healthcare_readmission,baseline,random_forest,gender_x_race,intersectional_demographic_parity_diff,0.00029175847623692536,-0.0013644426251876109,0.0020844038401802226,0.7595,False,2632,7329,False,
healthcare_readmission,baseline,random_forest,gender_x_age,intersectional_demographic_parity_diff,-0.0008975880373685727,-0.0022168937767337933,0.0004299653976610185,0.2675,False,5145,5373,False,
healthcare_readmission,baseline,random_forest,race_x_age,intersectional_demographic_parity_diff,-0.003491529807319281,-0.004784688995215311,-0.002198370619423251,0.0295,True,1385,7733,False,
healthcare_readmission,baseline,gradient_boosting,gender,demographic_parity_diff,0.001024223486555767,-0.00044790993201715597,0.0023811284629404036,0.1655,False,10661,9238,False,
healthcare_readmission,baseline,gradient_boosting,gender,disparate_impact_ratio,1.4728704095979155,0.8366947634835789,2.6528605468707536,0.1655,False,10661,9238,False,
healthcare_readmission,baseline,gradient_boosting,gender,equal_opportunity_diff,0.00700836896509454,-0.0022506865896041043,0.016081073182374245,0.1955,False,1243,991,False,
healthcare_readmission,baseline,gradient_boosting,gender,equalized_odds_diff,0.00700836896509454,-0.0022506865896041043,0.016081073182374245,0.1955,False,1243,991,False,driven_by_tpr_gap
healthcare_readmission,baseline,gradient_boosting,gender,predictive_parity_diff,0.13823529411764707,-0.14117647058823524,0.4058823529411765,0.4065,False,34,20,True,
healthcare_readmission,baseline,gradient_boosting,gender,accuracy_equality_diff,-0.008539592271080698,-0.017192723155717893,0.00035139779517399895,0.062,False,10661,9238,False,
healthcare_readmission,baseline,gradient_boosting,race,demographic_parity_diff,-0.00094812671594618,-0.002415003765807955,0.0006584966093963122,0.3205,False,4541,15358,False,
healthcare_readmission,baseline,gradient_boosting,race,disparate_impact_ratio,0.6765252849149521,0.2604489827920506,1.2776280782918632,0.2615,False,4541,15358,False,
healthcare_readmission,baseline,gradient_boosting,race,equal_opportunity_diff,0.0025388123205714094,-0.008535014402761066,0.015509174261896365,0.826,False,467,1767,False,
healthcare_readmission,baseline,gradient_boosting,race,equalized_odds_diff,0.0025388123205714094,-0.008535014402761066,0.015509174261896365,0.826,False,467,1767,False,driven_by_tpr_gap
healthcare_readmission,baseline,gradient_boosting,race,predictive_parity_diff,0.2888888888888889,-0.04444444444444445,0.5777777777777777,0.154,False,9,45,True,
healthcare_readmission,baseline,gradient_boosting,race,accuracy_equality_diff,0.013379451229309725,0.0029285197083974797,0.024030611302631736,0.0165,True,4541,15358,False,
healthcare_readmission,baseline,gradient_boosting,age,demographic_parity_diff,-0.003336544358575879,-0.004680180305981383,-0.002012539204763149,0.0,True,9010,10889,False,
healthcare_readmission,baseline,gradient_boosting,age,disparate_impact_ratio,0.21036884289428223,0.08262789646899024,0.3936336642348337,0.0,True,9010,10889,False,
healthcare_readmission,baseline,gradient_boosting,age,equal_opportunity_diff,-0.01882361616045037,-0.02778422971127397,-0.00986460557447054,0.0,True,1118,1116,False,
healthcare_readmission,baseline,gradient_boosting,age,equalized_odds_diff,-0.01882361616045037,-0.02778422971127397,-0.00986460557447054,0.0,True,1118,1116,False,driven_by_tpr_gap
healthcare_readmission,baseline,gradient_boosting,age,predictive_parity_diff,-0.04347826086956519,-0.4184782608695652,0.3262228260869558,1.0,False,8,46,True,
healthcare_readmission,baseline,gradient_boosting,age,accuracy_equality_diff,-0.021962943797001477,-0.030528328489615085,-0.013130443577095058,0.0,True,9010,10889,False,
healthcare_readmission,baseline,gradient_boosting,gender_x_race,intersectional_demographic_parity_diff,-3.991720446027596e-05,-0.002134844671270935,0.0022397180538983865,1.0,False,2632,7329,False,
healthcare_readmission,baseline,gradient_boosting,gender_x_age,intersectional_demographic_parity_diff,-0.0022003983854050513,-0.0038919356527806945,-0.000533398012630913,0.0155,True,5145,5373,False,
healthcare_readmission,baseline,gradient_boosting,race_x_age,intersectional_demographic_parity_diff,-0.0041919832533550945,-0.00613172203519914,-0.002101360338107441,0.04,True,1385,7733,False,
healthcare_readmission,unawareness,logistic_regression,gender,demographic_parity_diff,0.0015507839373180752,-0.0001524729556850724,0.003232434529636896,0.0905,False,10661,9238,False,
healthcare_readmission,unawareness,logistic_regression,gender,disparate_impact_ratio,1.4938475809996932,0.9627476540429444,2.446080389082787,0.0905,False,10661,9238,False,
healthcare_readmission,unawareness,logistic_regression,gender,equal_opportunity_diff,0.005180981204127574,-0.005305188368689082,0.015844125691156043,0.406,False,1243,991,False,
healthcare_readmission,unawareness,logistic_regression,gender,equalized_odds_diff,0.005180981204127574,-0.005305188368689082,0.015844125691156043,0.406,False,1243,991,False,driven_by_tpr_gap
healthcare_readmission,unawareness,logistic_regression,gender,predictive_parity_diff,-0.0027586206896552112,-0.23517241379310344,0.22965517241379313,1.0,False,50,29,True,
healthcare_readmission,unawareness,logistic_regression,gender,accuracy_equality_diff,-0.009398239459007973,-0.017959410108112733,-0.0005872846216060444,0.04,True,10661,9238,False,
healthcare_readmission,unawareness,logistic_regression,race,demographic_parity_diff,0.0002773417258719506,-0.0017545022289573952,0.002454859988599479,0.897,False,4541,15358,False,
healthcare_readmission,unawareness,logistic_regression,race,disparate_impact_ratio,1.070972070614682,0.5831808366321928,1.725320843797716,0.897,False,4541,15358,False,
healthcare_readmission,unawareness,logistic_regression,race,equal_opportunity_diff,0.005567209451410524,-0.007158360084780577,0.02055650281329489,0.419,False,467,1767,False,
healthcare_readmission,unawareness,logistic_regression,race,equalized_odds_diff,0.005567209451410524,-0.007158360084780577,0.02055650281329489,0.419,False,467,1767,False,driven_by_tpr_gap
healthcare_readmission,unawareness,logistic_regression,race,predictive_parity_diff,0.05964912280701751,-0.2008771929824562,0.32017543859649117,0.788,False,19,60,True,
healthcare_readmission,unawareness,logistic_regression,race,accuracy_equality_diff,0.012693925917955706,0.0022928752571060216,0.02318750184791719,0.02,True,4541,15358,False,
healthcare_readmission,unawareness,logistic_regression,age,demographic_parity_diff,-0.004618321353739159,-0.0062523118209591305,-0.002946125003299871,0.0,True,9010,10889,False,
healthcare_readmission,unawareness,logistic_regression,age,disparate_impact_ratio,0.23817264117037257,0.11345203094430455,0.40944996383782784,0.0,True,9010,10889,False,
healthcare_readmission,unawareness,logistic_regression,age,equal_opportunity_diff,-0.023307108828489173,-0.03405979700053218,-0.013452080968960188,0.0,True,1118,1116,False,
healthcare_readmission,unawareness,logistic_regression,age,equalized_odds_diff,-0.023307108828489173,-0.03405979700053218,-0.013452080968960188,0.0,True,1118,1116,False,driven_by_tpr_gap
healthcare_readmission,unawareness,logistic_regression,age,predictive_parity_diff,-0.023310023310023298,-0.3006993006993007,0.2832167832167832,1.0,False,13,66,True,
healthcare_readmission,unawareness,logistic_regression,age,accuracy_equality_diff,-0.021522916802780956,-0.030269398936233628,-0.012636145041035197,0.0,True,9010,10889,False,
healthcare_readmission,unawareness,logistic_regression,gender_x_race,intersectional_demographic_parity_diff,0.0008270118996815332,-0.0015604088828117956,0.003468188165347219,0.521,False,2632,7329,False,
healthcare_readmission,unawareness,logistic_regression,gender_x_age,intersectional_demographic_parity_diff,-0.0029118706587684126,-0.005153507522495319,-0.0008233587763892347,0.006,True,5145,5373,False,
healthcare_readmission,unawareness,logistic_regression,race_x_age,intersectional_demographic_parity_diff,-0.005485142441251124,-0.007554197141884773,-0.00326385676091168,0.0155,True,1385,7733,False,superadditive
healthcare_readmission,unawareness,random_forest,gender,demographic_parity_diff,0.0014501100548809226,0.00034606837469545754,0.0026190541512578426,0.017,True,10661,9238,False,
healthcare_readmission,unawareness,random_forest,gender,disparate_impact_ratio,2.3383752776175335,1.2229499636025727,5.621724588745062,0.017,True,10661,9238,False,
